value,K,runs,t90_mean_s,t90_std_s,no_alcanzado
0.20000000000000007,34,20,53.69179295,6.737911450963184,0
0.2800000000000001,37,20,31.063279600000005,3.5682318245450277,0
0.3371428571428572,44,20,25.118768949999996,3.7248999864102386,0
0.38000000000000006,50,20,22.60578535,2.2040497668391508,0
