value,K,runs,t90_mean_s,t90_std_s,no_alcanzado
0.1,26,20,20.8905758,3.3715648767357678,0
0.15,22,20,20.026552849999998,2.844253691526835,0
0.2,32,20,18.79559055,2.1213658434292673,0
0.25,32,20,19.2903471,2.460532860675742,0
0.3,34,20,18.65541375,2.4090458546935105,0
